OGF_ID,FIRE_DISTURBANCE_AREA_IDENT,FIRE_TYPE_CODE,FIRE_YEAR,FIRE_GENERAL_CAUSE_CODE,FIRE_RESPONSE_OBJ_CODE,FIRE_START_DATE,FIRE_OUT_DATE,FIRE_FINAL_SIZE,LOCATION_ACCURACY,BUSINESS_EFFECTIVE_DATE,GENERAL_COMMENTS,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
46000758,RED231,IFR,1976,LTG,NR,1976/08/19 00:00:00+00,1976/09/24 00:00:00+00,263,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,505,0,0
46001174,MOO4,IFR,1988,LTG,NR,1988/06/04 00:00:00+00,1988/08/17 00:00:00+00,7000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,506,0,0
46001716,RED20,IFR,1996,LTG,PRO,1996/06/10 00:00:00+00,1996/07/13 00:00:00+00,465,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,508,0,0
46000536,PIC16,IFR,1964,LTG,NR,1964/06/29 00:00:00+00,1964/07/15 00:00:00+00,654,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,509,0,0
46000948,GER22,IFR,1981,LTG,NR,1981/07/10 00:00:00+00,1981/07/14 00:00:00+00,2550,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,510,0,0
46000632,GER19,IFR,1974,LTG,NR,1974/07/14 00:00:00+00,1974/08/03 00:00:00+00,40468,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,511,0,0
46000589,POW9,IFR,1971,RWY,NR,1971/05/15 00:00:00+00,1971/05/25 00:00:00+00,344,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:HAND,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,512,0,0
46000848,SIO30,IFR,1977,LTG,NR,1977/05/19 00:00:00+00,1977/07/15 00:00:00+00,2469,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS500,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,513,0,0
46000757,RED23,IFR,1976,LTG,NR,1976/05/31 00:00:00+00,1976/07/07 00:00:00+00,4452,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,514,0,0
46000986,SIO33,IFR,1981,IDF,NR,1981/07/09 00:00:00+00,1981/09/04 00:00:00+00,2185,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,515,0,0
46000540,PIC25,IFR,1964,LTG,NR,1964/07/17 00:00:00+00,1964/07/28 00:00:00+00,202,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,516,0,0
46001564,FOR38,IFR,1995,LTG,SUP,1995/06/19 00:00:00+00,1995/08/24 00:00:00+00,2595,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,517,0,0
46000525,SKE21,IFR,1963,REC,NR,1963/05/05 00:00:00+00,1963/05/22 00:00:00+00,4634,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:HAND,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,518,0,0
46000597,ATI4,IFR,1972,LTG,NR,1972/05/18 00:00:00+00,1972/06/03 00:00:00+00,474,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,519,0,0
46001319,RED74,IFR,1989,LTG,MON,1989/07/17 00:00:00+00,1989/08/18 00:00:00+00,2000,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,520,0,0
46000642,RED112,IFR,1974,UNK,NR,1974/07/07 00:00:00+00,1974/08/28 00:00:00+00,5594,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,521,0,0
46000617,GER8,IFR,1973,LTG,NR,1973/07/20 00:00:00+00,1973/07/28 00:00:00+00,202,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:HAND,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,522,0,0
46001034,RED173,IFR,1983,LTG,NR,1983/09/01 00:00:00+00,1983/09/27 00:00:00+00,6070,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,523,0,0
46000571,PIC4,IFR,1970,LTG,NR,1970/06/08 00:00:00+00,1970/06/25 00:00:00+00,8285,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:HAND,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,524,0,0
46001780,THU89,IFR,1996,LTG,MON,1996/06/14 00:00:00+00,1996/07/07 00:00:00+00,304,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,525,0,0
46001166,KEN14,IFR,1988,MIS,NR,1988/04/30 00:00:00+00,1988/06/16 00:00:00+00,22700,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,526,0,0
46001431,GER70,IFR,1991,LTG,MON,1991/08/05 00:00:00+00,1991/09/17 00:00:00+00,200,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,527,0,0
46001879,SLK128,IFR,1998,LTG,MON,1998/07/08 00:00:00+00,1998/08/04 00:00:00+00,300,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,528,0,0
46000959,MOO13,IFR,1981,LTG,NR,1981/08/05 00:00:00+00,1981/08/10 00:00:00+00,2327,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,529,0,0
46000736,KEN21,IFR,1976,RWY,NR,1976/05/26 00:00:00+00,1976/06/12 00:00:00+00,538,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,530,0,0
46000810,CHA6,IFR,1977,RWY,NR,1977/05/17 00:00:00+00,1977/06/29 00:00:00+00,2427,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,531,0,0
46001768,THU65,IFR,1996,LTG,SUP,1996/06/12 00:00:00+00,1996/08/22 00:00:00+00,15967,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,532,0,0
46001644,SLK86,IFR,1995,LTG,SUP,1995/06/18 00:00:00+00,1995/07/07 00:00:00+00,2600,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,533,0,0
46001272,GER80,IFR,1989,LTG,MON,1989/07/17 00:00:00+00,1989/09/02 00:00:00+00,6210,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,534,0,0
46000812,COC22,IFR,1977,RWY,NR,1977/06/15 00:00:00+00,1977/07/05 00:00:00+00,1821,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,535,0,0
46001694,NIP58,IFR,1996,LTG,MON,1996/06/12 00:00:00+00,1996/07/07 00:00:00+00,700,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,536,0,0
46001683,NIP19,IFR,1996,LTG,MON,1996/06/08 00:00:00+00,1996/08/27 00:00:00+00,4100,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,537,0,0
46001317,RED70,IFR,1989,LTG,MON,1989/07/20 00:00:00+00,1989/08/09 00:00:00+00,1640,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,538,0,0
46001454,RED36,IFR,1991,LTG,SUP,1991/06/13 00:00:00+00,1991/10/02 00:00:00+00,8890,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,539,0,0
46001770,THU71,IFR,1996,LTG,SUP,1996/06/17 00:00:00+00,1996/08/20 00:00:00+00,1029,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,540,0,0
46000614,SWA13,IFR,1972,REC,NR,1972/05/23 00:00:00+00,1972/06/20 00:00:00+00,393,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,541,0,0
46001588,NIP82,IFR,1995,LTG,MON,1995/06/19 00:00:00+00,1995/07/27 00:00:00+00,3500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,542,0,0
46000876,SIO42,IFR,1979,LTG,NR,1979/06/18 00:00:00+00,1979/06/25 00:00:00+00,15378,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS500,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,543,0,0
46001663,COC51,IFR,1996,LTG,MON,1996/07/31 00:00:00+00,1996/09/07 00:00:00+00,12500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,544,0,0
46001180,RED213,IFR,1988,LTG,NR,1988/06/20 00:00:00+00,1988/07/14 00:00:00+00,322,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,545,0,0
46001415,SIO70,IFR,1990,LTG,PRO,1990/08/08 00:00:00+00,1990/09/21 00:00:00+00,14500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,546,0,0
46001676,FOR9,IFR,1996,LTG,PRO,1996/06/11 00:00:00+00,1996/07/19 00:00:00+00,1780,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,547,0,0
46001138,GOG1,IFR,1987,RWY,NR,1987/05/05 00:00:00+00,1987/06/08 00:00:00+00,368,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,548,0,0
46000936,SIO86,IFR,1980,LTG,NR,1980/06/23 00:00:00+00,1980/07/08 00:00:00+00,397,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,549,0,0
46001499,FOR1,IFR,1993,RES,SUP,1993/03/31 00:00:00+00,1993/04/14 00:00:00+00,532,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,550,0,0
46000753,RED198,IFR,1976,LTG,NR,1976/08/11 00:00:00+00,1976/08/08 00:00:00+00,809,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,551,0,0
46000718,GER44,IFR,1976,LTG,NR,1976/07/03 00:00:00+00,1976/07/10 00:00:00+00,3642,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,552,0,0
46000537,PIC17,IFR,1964,LTG,NR,1964/06/29 00:00:00+00,1964/07/10 00:00:00+00,902,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,553,0,0
46000910,KEN30,IFR,1980,LTG,NR,1980/05/05 00:00:00+00,1980/05/07 00:00:00+00,2444,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,554,0,0
46001684,NIP22,IFR,1996,LTG,MON,1996/06/12 00:00:00+00,1996/07/07 00:00:00+00,2800,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,555,0,0
46001788,COC34,IFR,1997,LTG,SUP,1997/06/10 00:00:00+00,1997/09/12 00:00:00+00,570,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,556,0,0
46000958,MOO12,IFR,1981,LTG,NR,1981/08/05 00:00:00+00,1981/08/10 00:00:00+00,2242,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,557,0,0
46000965,RED10,IFR,1981,LTG,NR,1981/07/05 00:00:00+00,1981/08/21 00:00:00+00,405,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,558,0,0
46001895,SLK78,IFR,1998,LTG,MON,1998/07/06 00:00:00+00,1998/08/04 00:00:00+00,40,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,559,0,0
46001902,THU67,IFR,1998,LTG,SUP,1998/06/13 00:00:00+00,1998/08/12 00:00:00+00,4170,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,560,0,0
46001140,HEA6,IFR,1987,IDF,NR,1987/05/13 00:00:00+00,1987/06/02 00:00:00+00,461,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,561,0,0
46000896,GER35,IFR,1980,LTG,NR,1980/06/27 00:00:00+00,1980/07/06 00:00:00+00,405,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,562,0,0
46000831,RED47,IFR,1977,LTG,NR,1977/06/26 00:00:00+00,1977/07/03 00:00:00+00,583,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,563,0,0
46001922,COC32,IFR,1999,LTG,MON,1999/08/29 00:00:00+00,1999/09/16 00:00:00+00,300,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,564,0,0
46001332,SIO120,IFR,1989,LTG,PRO,1989/07/17 00:00:00+00,1989/09/01 00:00:00+00,980,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,565,0,0
46001285,MOO21,IFR,1989,LTG,MON,1989/07/18 00:00:00+00,1989/07/20 00:00:00+00,500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,567,0,0
46001596,RED29,IFR,1995,LTG,MON,1995/05/29 00:00:00+00,1995/06/02 00:00:00+00,379,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,568,0,0
46001473,COC12,IFR,1992,MIS,SUP,1992/05/30 00:00:00+00,1992/06/25 00:00:00+00,309,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,569,0,0
46000955,GER36,IFR,1981,LTG,NR,1981/07/15 00:00:00+00,1981/07/23 00:00:00+00,486,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,570,0,0
46001283,MOO17,IFR,1989,LTG,MON,1989/07/20 00:00:00+00,1989/07/28 00:00:00+00,400,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,571,0,0
46000954,GER32,IFR,1981,LTG,NR,1981/07/14 00:00:00+00,1981/12/14 00:00:00+00,405,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,572,0,0
46001798,TIM2,IFR,1997,IDO,SUP,1997/05/29 00:00:00+00,1997/06/19 00:00:00+00,204,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,573,0,0
46001242,GER129,IFR,1989,LTG,MON,1989/07/26 00:00:00+00,1989/08/23 00:00:00+00,250,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,574,0,0
46001546,SLK68,IFR,1994,LTG,MON,1994/06/17 00:00:00+00,1994/07/17 00:00:00+00,575,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,575,0,0
46001303,RED41,IFR,1989,LTG,MON,1989/07/10 00:00:00+00,1989/09/04 00:00:00+00,18375,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,576,0,0
46001141,IGN9,IFR,1987,LTG,NR,1987/05/11 00:00:00+00,1987/06/04 00:00:00+00,3450,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,577,0,0
46001033,RED169,IFR,1983,LTG,NR,1983/09/01 00:00:00+00,1983/09/22 00:00:00+00,1275,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,578,0,0
46001197,RED320,IFR,1988,LTG,NR,1988/07/23 00:00:00+00,1988/10/05 00:00:00+00,2250,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,579,0,0
46000756,RED214,IFR,1976,LTG,NR,1976/08/19 00:00:00+00,1976/08/24 00:00:00+00,670,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,580,0,0
46001553,COC24,IFR,1995,LTG,SUP,1995/06/22 00:00:00+00,1995/08/18 00:00:00+00,1092,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,581,0,0
46001606,RED88,IFR,1995,LTG,MON,1995/06/18 00:00:00+00,1995/07/25 00:00:00+00,700,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,582,0,0
46000748,RED120,IFR,1976,LTG,NR,1976/07/10 00:00:00+00,1976/07/28 00:00:00+00,485,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:LANDSA,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,583,0,0
46001308,RED52,IFR,1989,LTG,PRO,1989/07/18 00:00:00+00,1989/09/04 00:00:00+00,2030,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,584,0,0
46001512,SIO44,IFR,1993,LTG,MON,1993/06/11 00:00:00+00,1993/06/21 00:00:00+00,290,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,585,0,0
46001649,THU42,IFR,1995,LTG,PRO,1995/06/15 00:00:00+00,1995/07/21 00:00:00+00,3857,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,586,0,0
46001930,NIP12,IFR,1999,RES,SUP,1999/05/02 00:00:00+00,1999/07/15 00:00:00+00,30070,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,587,0,0
46001340,SIO153,IFR,1989,LTG,MON,1989/07/19 00:00:00+00,1989/09/01 00:00:00+00,1020,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,588,0,0
46001800,BAN5,IFR,1998,UNK,SUP,1998/04/27 00:00:00+00,1998/05/02 00:00:00+00,40,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,589,0,0
46001923,COC5,IFR,1999,LTG,MON,1999/05/06 00:00:00+00,1999/07/05 00:00:00+00,50,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,590,0,0
46001633,SLK62,IFR,1995,LTG,MON,1995/06/16 00:00:00+00,1995/06/21 00:00:00+00,2500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,591,0,0
46001730,SLK46,IFR,1996,LTG,MON,1996/06/08 00:00:00+00,1996/07/09 00:00:00+00,550,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,593,0,0
46001326,SIO106,IFR,1989,LTG,MON,1989/07/16 00:00:00+00,1989/09/01 00:00:00+00,320,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,594,0,0
46000962,MOO8,IFR,1981,LTG,NR,1981/07/16 00:00:00+00,1981/07/24 00:00:00+00,2428,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,595,0,0
46001941,NIP99,IFR,1999,LTG,MON,1999/08/26 00:00:00+00,1999/09/09 00:00:00+00,80,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,596,0,0
46001310,RED54,IFR,1989,LTG,MON,1989/07/17 00:00:00+00,1989/08/09 00:00:00+00,310,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,597,0,0
46001510,SIO39,IFR,1993,LTG,MON,1993/06/11 00:00:00+00,1993/06/24 00:00:00+00,2300,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,598,0,0
46001525,COC31,IFR,1994,LTG,MON,1994/07/19 00:00:00+00,1994/08/10 00:00:00+00,240,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,600,0,0
46001109,MOO18,IFR,1986,LTG,NR,1986/08/17 00:00:00+00,1986/09/09 00:00:00+00,400,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,601,0,0
46001386,GER46,IFR,1990,LTG,MON,1990/07/17 00:00:00+00,1990/09/26 00:00:00+00,800,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,603,0,0
46001971,THU13,IFR,1999,LTG,SUP,1999/05/29 00:00:00+00,1999/06/25 00:00:00+00,900,AC Accurate (to 10m),2003/04/01 00:00:00+00,Origin:GPS,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,604,0,0
46001426,GER38,IFR,1991,LTG,MON,1991/07/05 00:00:00+00,1991/09/17 00:00:00+00,450,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,605,0,0
46001352,SIO4,IFR,1989,LTG,MON,1989/05/16 00:00:00+00,1989/05/30 00:00:00+00,700,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,606,0,0
46000749,RED121,IFR,1976,LTG,NR,1976/07/10 00:00:00+00,1976/07/28 00:00:00+00,1214,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:LANDSA,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,607,0,0
46001192,RED280,IFR,1988,LTG,NR,1988/06/21 00:00:00+00,1988/07/15 00:00:00+00,587,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,608,0,0
46001369,SIO8,OFR,1989,LTG,MON,1989/07/05 00:00:00+00,1989/09/02 00:00:00+00,500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,609,0,0
46000900,GER57,IFR,1980,LTG,NR,1980/07/12 00:00:00+00,1980/07/31 00:00:00+00,324,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,610,0,0
46000767,RED37,IFR,1976,LTG,NR,1976/06/02 00:00:00+00,1976/06/13 00:00:00+00,17402,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,611,0,0
46001786,COC19,IFR,1997,LTG,SUP,1997/06/05 00:00:00+00,1997/10/01 00:00:00+00,2514,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,612,0,0
46000738,KEN268,IFR,1976,LTG,NR,1976/08/21 00:00:00+00,1976/10/10 00:00:00+00,1376,RE Reliable (to 100m),2003/04/01 00:00:00+00,Origin:NTS50,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,613,0,0
46000980,SIO18,IFR,1981,LTG,NR,1981/07/07 00:00:00+00,1981/07/16 00:00:00+00,2142,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,614,0,0
46001589,RED129,IFR,1995,LTG,MON,1995/06/20 00:00:00+00,1995/08/03 00:00:00+00,2674,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NR,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,615,0,0
46000569,PIC13,IFR,1970,LTG,NR,1970/06/13 00:00:00+00,1970/06/25 00:00:00+00,1133,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:HAND,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,616,0,0
46001916,COC26,IFR,1999,LTG,MON,1999/08/14 00:00:00+00,1999/09/16 00:00:00+00,500,AP Approximate (to 500m),2003/04/01 00:00:00+00,Origin:NTS250,,2003/07/31 00:00:00+00,2005/04/28 08:50:30+00,617,0,0
